Number ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,Salary
4163,0.64,0.93,5,198,2,0,0,0,TECHNICAL,HIGH
4164,0.63,0.9,2,242,3,1,0,0,TECHNICAL,HIGH
4165,0.87,0.89,4,219,4,0,0,0,TECHNICAL,HIGH
4166,0.6,0.55,4,204,3,0,0,0,TECHNICAL,HIGH
4167,0.7,0.74,3,157,3,0,0,0,TECHNICAL,HIGH
4168,0.15,0.94,5,244,6,0,0,0,SUPPORT,HIGH
4169,0.45,0.75,3,122,3,0,0,0,SUPPORT,HIGH
4170,0.43,0.9,5,282,5,0,0,0,SUPPORT,LOW
4171,0.92,0.46,5,195,5,0,0,0,SUPPORT,LOW
4172,0.72,0.81,4,134,2,0,0,0,SUPPORT,LOW
4173,0.94,0.84,3,210,2,0,0,0,SUPPORT,LOW
4174,0.74,0.52,3,170,3,0,0,0,SUPPORT,LOW
4175,0.48,0.71,2,140,3,1,0,0,SUPPORT,LOW
4176,0.84,0.76,5,215,2,1,0,0,SUPPORT,LOW
4177,0.53,0.86,3,150,3,0,0,0,SUPPORT,LOW
4178,0.45,0.88,5,268,3,1,0,0,SUPPORT,MEDIUM
4179,0.95,0.67,4,270,4,0,0,0,TECHNICAL,MEDIUM
4180,0.95,0.58,3,163,3,0,0,0,TECHNICAL,MEDIUM
4181,0.7,0.85,3,188,2,0,0,0,TECHNICAL,MEDIUM
4182,0.19,0.93,3,110,4,0,0,0,MANAGEMENT,MEDIUM
4183,0.74,0.91,5,135,3,0,0,0,IT,MEDIUM
4184,0.54,0.59,4,228,3,0,0,0,IT,MEDIUM
4185,0.5,0.69,5,172,2,0,0,0,IT,MEDIUM
4186,0.95,0.72,3,168,5,0,0,0,IT,MEDIUM
4187,0.69,0.69,5,160,3,0,0,0,IT,MEDIUM
4188,0.24,0.74,5,282,3,0,0,0,PRODUCT_MNG,MEDIUM
4189,0.96,0.7,5,184,2,1,0,0,PRODUCT_MNG,MEDIUM
4190,0.61,0.5,4,217,4,1,0,0,PRODUCT_MNG,MEDIUM
4191,0.76,0.53,6,281,3,0,0,0,PRODUCT_MNG,MEDIUM
4192,0.61,0.64,3,245,2,0,0,0,IT,MEDIUM
4193,0.37,0.48,2,285,5,0,0,0,RANDD,MEDIUM
4194,0.81,0.9,4,165,3,0,0,0,RANDD,MEDIUM
4195,0.59,0.9,3,146,3,0,0,0,RANDD,MEDIUM
4196,0.73,0.82,3,133,3,0,0,0,RANDD,MEDIUM
4197,0.87,0.57,2,181,6,0,0,0,RANDD,MEDIUM
4198,0.67,0.66,6,152,3,0,0,0,RANDD,MEDIUM
4199,0.96,0.78,2,284,3,0,0,0,MARKETING,MEDIUM
4200,0.98,0.51,3,157,3,0,0,0,SALES,MEDIUM
4201,0.5,0.58,4,165,2,0,0,0,ACCOUNTING,HIGH
4202,0.49,0.71,3,255,2,1,0,0,SUPPORT,LOW
4203,0.13,0.65,4,194,4,0,0,0,TECHNICAL,MEDIUM
4204,0.57,0.68,3,102,6,0,0,0,MANAGEMENT,MEDIUM
4205,0.51,0.94,4,247,2,0,0,0,MARKETING,MEDIUM
4206,0.99,0.69,3,206,2,0,0,0,MARKETING,MEDIUM
4207,0.8,0.77,3,171,2,0,0,0,MARKETING,MEDIUM
4208,0.56,0.39,5,263,4,0,0,0,SALES,MEDIUM
4209,0.96,0.84,4,272,4,1,0,0,SALES,MEDIUM
4210,0.96,0.5,3,158,2,1,0,0,SALES,MEDIUM
4211,0.87,0.53,6,216,6,1,0,0,SALES,MEDIUM
4212,0.61,0.9,5,113,3,0,0,0,SALES,MEDIUM
4213,0.18,0.6,3,140,4,0,0,0,SALES,LOW
4214,0.24,0.77,5,178,5,0,0,0,SALES,LOW
4215,0.86,0.48,4,153,3,0,0,0,SALES,LOW
4216,0.25,0.62,6,271,5,0,0,0,SALES,LOW
4217,0.25,0.82,3,269,5,0,0,0,SALES,LOW
4218,0.63,0.55,3,160,3,0,0,0,SALES,LOW
4219,0.89,0.68,4,258,2,1,0,0,SALES,LOW
4220,0.87,0.82,4,251,3,0,0,0,SALES,HIGH
4221,0.87,0.78,3,170,2,0,0,0,SALES,LOW
4222,0.71,0.99,4,238,4,1,0,0,SALES,HIGH
4223,0.98,0.87,4,152,2,0,0,0,SALES,HIGH
4224,0.16,0.51,3,262,6,0,0,0,SALES,LOW
4225,0.83,0.68,4,273,2,0,0,0,SALES,LOW
4226,0.65,0.77,3,233,2,0,0,0,SALES,HIGH
4227,0.95,0.64,3,262,3,0,0,0,ACCOUNTING,LOW
4228,0.67,0.67,3,183,3,0,0,0,ACCOUNTING,MEDIUM
4229,0.53,0.88,3,150,3,1,0,0,ACCOUNTING,HIGH
4230,0.74,0.94,3,132,3,0,0,0,HR,MEDIUM
4231,0.77,0.79,3,200,4,0,0,0,HR,MEDIUM
4232,0.13,0.72,4,148,5,0,0,0,HR,MEDIUM
4233,0.82,0.92,3,187,3,1,0,0,HR,MEDIUM
4234,0.88,0.65,4,224,2,0,0,0,TECHNICAL,HIGH
4235,0.89,0.5,4,147,2,0,0,0,TECHNICAL,MEDIUM
4236,0.85,0.51,3,153,4,0,0,0,TECHNICAL,MEDIUM
4237,0.93,0.87,5,154,2,0,0,0,TECHNICAL,MEDIUM
4238,0.62,0.7,5,270,3,0,0,0,TECHNICAL,HIGH
4239,0.58,0.96,3,202,2,0,0,0,TECHNICAL,MEDIUM
4240,0.98,0.5,4,264,3,0,0,0,TECHNICAL,HIGH
4241,0.52,0.45,2,145,3,0,0,0,TECHNICAL,LOW
4242,0.76,0.49,3,138,2,1,0,0,TECHNICAL,MEDIUM
4243,0.73,0.91,3,238,2,0,0,0,TECHNICAL,MEDIUM
4244,0.74,0.64,4,147,5,0,0,0,TECHNICAL,MEDIUM
4245,0.49,0.48,3,190,2,0,0,0,SUPPORT,MEDIUM
4246,0.91,0.97,4,183,3,0,0,0,SUPPORT,LOW
4247,0.74,0.92,5,255,3,0,0,0,SUPPORT,LOW
4248,0.86,0.82,4,252,4,0,0,0,SUPPORT,LOW
4249,0.52,0.47,6,141,5,1,0,0,SUPPORT,LOW
4250,0.95,0.81,3,260,2,0,0,0,SUPPORT,LOW
4251,0.65,0.98,3,136,3,0,0,0,SUPPORT,LOW
4252,0.7,0.56,4,182,2,0,0,0,SUPPORT,LOW
4253,0.14,0.66,6,142,5,0,0,0,SUPPORT,LOW
4254,0.92,0.53,2,261,4,0,0,0,SUPPORT,LOW
4255,0.54,0.6,3,209,2,0,0,0,SUPPORT,LOW
4256,0.76,0.95,2,156,4,0,0,0,TECHNICAL,HIGH
4257,0.78,0.66,4,214,2,0,0,0,TECHNICAL,LOW
4258,0.85,0.86,4,250,3,0,0,0,TECHNICAL,LOW
4259,0.78,0.8,4,197,3,1,0,0,MANAGEMENT,LOW
4260,0.55,0.72,3,149,3,0,0,0,IT,LOW
4261,0.68,0.61,5,271,2,0,0,0,IT,HIGH
4262,0.91,0.68,4,187,2,0,0,0,IT,LOW
4263,0.76,0.56,3,154,2,0,0,0,IT,LOW
4264,0.15,0.67,4,264,3,0,0,0,IT,LOW
4265,0.95,0.6,2,144,3,0,0,0,PRODUCT_MNG,HIGH
4266,0.74,0.37,6,200,3,0,0,0,PRODUCT_MNG,LOW
4267,0.92,0.56,5,197,2,1,0,0,PRODUCT_MNG,MEDIUM
4268,0.64,0.89,3,175,3,1,0,0,PRODUCT_MNG,HIGH
4269,0.96,0.9,3,161,3,0,0,0,IT,MEDIUM
4270,0.21,0.72,3,245,6,0,0,0,RANDD,HIGH
4271,0.85,0.67,3,167,4,0,0,0,RANDD,MEDIUM
4272,0.52,0.86,5,168,3,0,0,0,RANDD,MEDIUM
4273,0.54,0.81,5,261,6,0,0,0,RANDD,MEDIUM
4274,0.56,0.81,5,274,4,0,0,0,RANDD,MEDIUM
4275,0.59,0.79,4,181,3,0,0,0,MARKETING,MEDIUM
4276,0.88,0.58,5,266,3,1,0,0,SALES,MEDIUM
4277,0.7,0.84,4,184,3,0,0,0,ACCOUNTING,MEDIUM
4278,0.95,0.58,3,193,2,0,0,0,SUPPORT,MEDIUM
4279,0.83,0.88,3,217,2,1,0,0,TECHNICAL,HIGH
4280,0.76,0.62,4,197,3,0,0,0,MANAGEMENT,LOW
4281,0.82,0.92,5,252,3,0,0,0,MARKETING,MEDIUM
4282,0.55,0.97,4,136,3,0,0,0,MARKETING,MEDIUM
4283,0.89,0.55,5,194,4,0,0,0,MARKETING,MEDIUM
4284,0.66,0.94,4,190,3,0,0,0,SALES,MEDIUM
4285,0.41,0.61,3,185,2,1,0,0,SALES,MEDIUM
4286,0.83,0.77,3,232,2,1,0,0,SALES,MEDIUM
4287,0.88,0.72,3,200,2,1,0,0,SALES,MEDIUM
4288,0.56,0.66,5,155,2,0,0,0,SALES,MEDIUM
4289,0.53,0.72,3,228,3,0,0,0,SALES,MEDIUM
4290,0.8,0.41,3,188,4,0,0,0,SALES,HIGH
4291,0.95,0.78,4,245,3,0,0,0,SALES,LOW
4292,0.9,0.88,4,205,2,0,0,0,SALES,LOW
4293,0.5,0.97,4,269,3,0,0,0,SALES,LOW
4294,0.4,0.59,3,207,6,0,0,0,SALES,HIGH
4295,0.52,0.85,3,250,4,0,0,0,SALES,LOW
4296,0.51,0.5,5,251,3,1,0,0,SALES,LOW
4297,0.84,0.62,5,217,3,0,0,0,SALES,LOW
4298,0.78,0.98,5,252,3,0,0,0,SALES,HIGH
4299,0.91,0.71,2,159,3,1,0,0,SALES,LOW
4300,0.59,0.71,5,169,2,0,0,0,SALES,LOW
4301,0.69,0.97,5,105,4,0,0,0,SALES,LOW
4302,0.87,0.93,4,268,2,0,0,0,SALES,LOW
4303,0.66,1,5,145,2,0,0,0,ACCOUNTING,LOW
4304,0.5,0.54,4,165,3,0,0,0,ACCOUNTING,LOW
4305,0.95,0.75,3,253,4,0,0,0,ACCOUNTING,LOW
4306,0.77,0.64,3,254,3,0,0,0,HR,MEDIUM
4307,0.66,0.5,3,218,2,0,0,0,HR,MEDIUM
4308,0.61,0.98,3,138,5,1,0,0,HR,MEDIUM
4309,0.7,0.87,5,239,3,0,0,0,HR,MEDIUM
4310,0.89,0.71,5,182,2,1,0,0,TECHNICAL,MEDIUM
4311,0.6,0.78,4,152,3,1,0,0,TECHNICAL,MEDIUM
4312,0.62,0.51,3,222,3,1,0,0,TECHNICAL,MEDIUM
4313,0.59,0.9,2,219,2,1,0,0,TECHNICAL,MEDIUM
4314,0.69,0.59,4,266,4,0,0,0,TECHNICAL,MEDIUM
4315,0.36,0.94,3,113,5,1,0,0,TECHNICAL,MEDIUM
4316,0.59,0.93,4,146,3,0,0,0,TECHNICAL,MEDIUM
4317,0.5,0.51,5,238,4,0,0,0,TECHNICAL,MEDIUM
4318,0.53,0.99,3,188,3,0,0,0,TECHNICAL,HIGH
4319,0.84,0.9,4,237,2,0,0,0,TECHNICAL,LOW
4320,0.51,0.95,4,201,3,0,0,0,TECHNICAL,MEDIUM
4321,0.53,0.56,5,188,3,0,0,0,SUPPORT,MEDIUM
4322,0.98,0.63,3,137,3,0,0,0,SUPPORT,MEDIUM
4323,0.95,0.81,4,263,3,0,0,0,SUPPORT,MEDIUM
4324,0.13,0.76,5,217,3,0,0,0,SUPPORT,LOW
4325,0.5,0.64,4,213,4,0,0,0,SUPPORT,LOW
4326,0.93,0.76,3,244,3,0,0,0,SUPPORT,LOW
4327,0.5,0.87,3,252,2,0,0,0,SUPPORT,LOW
4328,0.66,0.84,4,168,2,0,0,0,SUPPORT,LOW
4329,0.89,0.79,4,212,3,0,0,0,SUPPORT,LOW
4330,0.46,0.43,4,258,3,0,0,0,SUPPORT,LOW
4331,0.67,0.6,4,210,3,0,0,0,SUPPORT,LOW
4332,0.96,0.9,4,246,3,0,0,0,TECHNICAL,LOW
4333,0.98,0.76,4,221,3,1,0,0,TECHNICAL,LOW
4334,0.67,0.57,5,215,4,0,0,0,TECHNICAL,LOW
4335,0.72,0.72,4,175,4,0,0,0,MANAGEMENT,LOW
4336,0.65,0.49,5,221,2,0,0,0,IT,LOW
4337,0.72,0.67,5,219,3,0,0,0,IT,LOW
4338,0.78,0.58,3,154,3,0,0,0,IT,LOW
4339,0.93,0.56,3,266,2,0,0,0,IT,LOW
4340,0.73,0.85,5,224,4,0,0,0,IT,LOW
4341,0.2,0.57,4,269,5,1,0,0,PRODUCT_MNG,LOW
4342,0.47,0.5,4,159,2,0,0,0,PRODUCT_MNG,LOW
4343,0.56,0.62,4,247,3,0,0,0,PRODUCT_MNG,LOW
4344,0.72,0.86,4,137,2,0,0,0,PRODUCT_MNG,LOW
4345,0.91,0.56,4,251,4,0,0,0,IT,MEDIUM
4346,0.79,0.49,5,210,3,0,0,0,RANDD,MEDIUM
4347,0.53,0.75,2,123,4,0,0,0,RANDD,MEDIUM
4348,0.14,0.51,4,253,6,0,0,0,RANDD,MEDIUM
4349,0.78,0.92,5,242,4,0,0,0,RANDD,MEDIUM
4350,0.52,0.74,3,238,3,0,0,0,RANDD,MEDIUM
4351,0.94,0.68,5,151,2,0,0,0,MARKETING,MEDIUM
4352,0.83,0.8,4,158,4,0,0,0,MARKETING,MEDIUM
4353,0.44,0.68,2,120,2,0,0,0,SALES,MEDIUM
4354,0.72,0.74,3,187,2,0,0,0,ACCOUNTING,MEDIUM
4355,0.84,0.58,3,140,3,0,0,0,SUPPORT,MEDIUM
4356,0.76,0.99,3,164,2,0,0,0,TECHNICAL,MEDIUM
4357,0.92,0.94,5,253,2,0,0,0,MANAGEMENT,HIGH
4358,0.58,0.93,5,235,2,0,0,0,MARKETING,LOW
4359,0.85,0.81,4,189,4,0,0,0,MARKETING,MEDIUM
4360,0.74,0.51,4,246,3,1,0,0,MARKETING,MEDIUM
4361,0.74,0.87,4,258,2,0,0,0,SALES,MEDIUM
4362,0.72,0.8,3,158,3,0,0,0,SALES,MEDIUM
4363,0.76,0.98,4,173,3,1,0,0,SALES,LOW
4364,0.85,0.72,3,201,3,0,0,0,SALES,LOW
4365,0.82,0.49,5,185,3,0,0,0,SALES,LOW
4366,0.6,0.93,5,270,3,1,0,0,SALES,LOW
4367,0.39,0.64,3,152,2,0,0,0,SALES,LOW
4368,0.83,0.53,3,211,4,1,0,0,SALES,LOW
4369,0.7,0.92,3,162,3,1,0,0,SALES,LOW
4370,0.84,0.97,4,253,2,1,0,0,SALES,LOW
4371,0.9,0.77,4,236,3,0,0,0,SALES,LOW
4372,0.18,0.84,4,231,5,0,0,0,SALES,LOW
4373,0.52,0.71,2,231,2,0,0,0,SALES,LOW
4374,0.87,0.51,4,233,3,0,0,0,SALES,LOW
4375,0.6,0.79,5,217,2,0,0,0,SALES,LOW
4376,0.72,0.93,4,174,2,0,0,0,SALES,LOW
4377,0.48,0.64,4,227,3,0,0,0,SALES,LOW
4378,0.75,0.53,3,222,2,0,0,0,SALES,LOW
4379,0.85,0.55,2,207,6,0,0,0,SALES,LOW
4380,0.39,0.41,6,115,3,0,0,0,ACCOUNTING,LOW
4381,0.61,0.68,3,254,2,0,0,0,ACCOUNTING,LOW
4382,0.6,0.61,4,170,3,0,0,0,ACCOUNTING,LOW
4383,0.57,0.64,2,206,3,0,0,0,HR,LOW
4384,0.19,0.68,5,149,3,0,0,0,HR,MEDIUM
4385,0.48,0.77,3,197,3,0,0,0,HR,MEDIUM
4386,0.69,0.75,4,261,3,0,0,0,HR,MEDIUM
4387,0.7,0.55,4,256,4,0,0,0,TECHNICAL,MEDIUM
4388,0.65,0.92,3,219,3,0,0,0,TECHNICAL,MEDIUM
4389,0.81,0.96,4,143,3,1,0,0,TECHNICAL,MEDIUM
4390,0.85,0.95,4,171,3,0,0,0,TECHNICAL,MEDIUM
4391,0.93,0.76,4,207,2,0,0,0,TECHNICAL,MEDIUM
4392,0.72,0.94,4,235,3,0,0,0,TECHNICAL,MEDIUM
4393,0.49,0.55,2,173,3,0,0,0,TECHNICAL,MEDIUM
4394,0.94,0.47,5,131,6,0,0,0,TECHNICAL,MEDIUM
4395,0.81,0.84,4,143,2,0,0,0,TECHNICAL,MEDIUM
4396,0.92,0.78,5,193,4,0,0,0,TECHNICAL,HIGH
4397,0.97,0.82,3,135,2,0,0,0,TECHNICAL,LOW
4398,0.98,0.61,4,265,2,1,0,0,SUPPORT,MEDIUM
4399,0.44,0.45,3,133,2,1,0,0,SUPPORT,MEDIUM
4400,0.72,0.87,4,184,4,0,0,0,SUPPORT,MEDIUM
4401,0.8,0.73,5,135,3,0,0,0,SUPPORT,MEDIUM
4402,0.6,0.72,4,267,4,0,0,0,SUPPORT,LOW
4403,0.89,0.65,4,184,3,0,0,0,SUPPORT,LOW
4404,0.69,0.57,5,227,2,0,0,0,SUPPORT,LOW
4405,0.54,0.81,4,257,2,0,0,0,SUPPORT,LOW
4406,0.97,0.75,5,235,3,1,0,0,SUPPORT,LOW
4407,0.37,0.4,4,161,2,0,0,0,SUPPORT,LOW
4408,0.73,0.52,4,215,3,0,0,0,SUPPORT,LOW
4409,0.57,0.69,4,146,3,0,0,0,TECHNICAL,LOW
4410,0.86,0.66,4,191,2,0,0,0,TECHNICAL,LOW
4411,0.83,0.85,4,261,3,0,0,0,TECHNICAL,LOW
4412,0.19,0.52,5,200,5,0,0,0,MANAGEMENT,LOW
4413,0.55,0.93,4,239,4,0,0,0,IT,LOW
4414,0.6,0.65,4,160,2,0,0,0,IT,LOW
4415,0.62,0.71,3,177,3,1,0,0,IT,LOW
4416,0.65,0.55,5,215,2,0,0,0,IT,LOW
4417,0.4,0.48,4,97,2,0,0,0,IT,LOW
4418,0.82,0.78,5,231,2,1,0,0,PRODUCT_MNG,LOW
4419,0.75,0.69,2,257,2,1,0,0,PRODUCT_MNG,LOW
4420,0.83,0.53,3,232,3,1,0,0,PRODUCT_MNG,LOW
4421,0.77,0.78,4,212,3,0,0,0,PRODUCT_MNG,LOW
4422,0.59,0.98,4,198,3,0,0,0,IT,LOW
4423,0.8,0.79,5,240,4,0,0,0,RANDD,MEDIUM
4424,0.84,0.55,3,242,3,0,0,0,RANDD,MEDIUM
4425,0.88,0.71,4,250,3,0,0,0,RANDD,MEDIUM
4426,0.37,0.9,3,229,6,0,0,0,RANDD,MEDIUM
4427,0.88,0.66,4,133,2,0,0,0,RANDD,MEDIUM
4428,0.69,0.85,3,200,2,0,0,0,MARKETING,MEDIUM
4429,0.54,0.49,2,155,2,1,0,0,SALES,MEDIUM
4430,0.76,0.57,5,139,4,0,0,0,ACCOUNTING,MEDIUM
4431,0.51,0.58,4,272,3,0,0,0,SUPPORT,MEDIUM
4432,0.16,0.52,3,100,4,0,0,0,TECHNICAL,MEDIUM
4433,0.65,0.6,5,160,3,0,0,0,MANAGEMENT,MEDIUM
4434,0.54,0.81,5,195,4,0,0,0,MARKETING,MEDIUM
4435,0.66,0.68,4,152,3,0,0,0,MARKETING,HIGH
4436,0.95,0.65,5,182,3,0,0,0,MARKETING,LOW
4437,0.83,0.57,3,137,2,0,0,0,SALES,MEDIUM
4438,0.98,0.84,4,182,3,0,0,0,SALES,MEDIUM
4439,0.72,0.72,3,217,2,0,0,0,SALES,MEDIUM
4440,0.71,0.62,4,192,4,0,0,0,SALES,MEDIUM
4441,0.36,0.65,3,116,2,1,0,0,SALES,LOW
4442,0.55,0.65,4,170,4,0,0,0,SALES,LOW
4443,0.64,0.52,3,223,3,0,0,0,SALES,LOW
4444,0.62,0.57,3,174,2,0,0,0,SALES,LOW
4445,1,0.95,3,193,6,0,0,0,SALES,LOW
4446,0.91,0.91,6,167,2,1,0,0,SALES,LOW
4447,0.81,0.67,4,225,3,0,0,0,SALES,LOW
4448,0.71,0.92,4,248,3,1,0,0,SALES,LOW
4449,0.97,0.74,3,104,5,0,0,0,SALES,LOW
4450,0.75,0.86,6,148,4,0,0,0,SALES,LOW
4451,0.68,1,3,148,4,1,0,0,SALES,LOW
4452,0.87,0.68,5,187,3,0,0,0,SALES,LOW
4453,0.96,0.57,3,151,2,0,0,0,SALES,LOW
4454,0.41,0.86,6,215,5,0,0,0,SALES,LOW
4455,0.81,0.61,4,142,4,0,0,0,SALES,LOW
4456,0.68,1,6,258,5,0,0,0,ACCOUNTING,LOW
4457,0.63,0.56,4,228,3,0,0,0,ACCOUNTING,LOW
4458,0.6,0.84,2,221,3,0,0,0,ACCOUNTING,LOW
4459,0.66,0.97,3,263,3,0,0,0,HR,MEDIUM
4460,0.69,0.82,4,273,4,0,0,0,HR,MEDIUM
4461,0.23,0.37,3,247,4,0,0,0,HR,MEDIUM
4462,0.52,0.63,3,225,3,0,0,0,HR,MEDIUM
4463,0.65,0.86,4,269,2,1,0,0,TECHNICAL,MEDIUM
4464,0.78,0.4,6,174,3,0,0,0,TECHNICAL,MEDIUM
4465,0.6,0.65,5,201,2,0,0,0,TECHNICAL,MEDIUM
4466,0.9,0.62,3,254,3,0,0,0,TECHNICAL,MEDIUM
4467,0.59,0.95,5,254,2,0,0,0,TECHNICAL,MEDIUM
4468,0.89,0.78,3,185,2,1,0,0,TECHNICAL,MEDIUM
4469,0.96,0.85,4,200,4,0,0,0,TECHNICAL,MEDIUM
4470,0.68,0.76,3,190,3,1,0,0,TECHNICAL,MEDIUM
4471,0.52,0.72,2,160,2,0,0,0,TECHNICAL,HIGH
4472,0.68,0.94,3,264,2,0,0,0,TECHNICAL,LOW
4473,0.6,0.59,3,172,3,0,0,0,TECHNICAL,MEDIUM
4474,0.28,0.83,5,279,4,0,0,0,SUPPORT,MEDIUM
4475,0.98,0.54,5,260,3,0,0,0,SUPPORT,MEDIUM
4476,0.67,0.52,4,262,2,0,0,0,SUPPORT,MEDIUM
4477,0.86,0.6,5,134,2,1,0,0,SUPPORT,LOW
4478,0.83,0.9,3,195,3,0,0,0,SUPPORT,LOW
4479,0.79,0.86,3,139,3,0,0,0,SUPPORT,LOW
4480,0.54,0.86,4,205,5,0,0,0,SUPPORT,LOW
4481,0.51,0.86,5,212,2,0,0,0,SUPPORT,LOW
4482,0.75,0.65,4,148,2,0,0,0,SUPPORT,LOW
4483,0.51,0.67,4,228,3,0,0,0,SUPPORT,LOW
4484,0.73,0.74,5,230,3,0,0,0,SUPPORT,LOW
4485,0.17,0.4,4,286,3,0,0,0,TECHNICAL,LOW
4486,0.88,0.59,4,142,3,0,0,0,TECHNICAL,LOW
4487,0.76,0.79,3,161,3,0,0,0,TECHNICAL,LOW
4488,0.29,0.77,3,152,3,1,0,0,MANAGEMENT,LOW
4489,0.62,0.97,4,266,3,0,0,0,IT,LOW
4490,0.5,0.85,2,143,3,0,0,0,IT,LOW
4491,0.16,0.65,5,165,3,0,0,0,IT,LOW
4492,0.18,0.99,4,204,6,0,0,0,IT,LOW
4493,0.86,0.68,4,170,2,0,0,0,IT,LOW
4494,0.68,0.52,5,203,3,0,0,0,PRODUCT_MNG,LOW
4495,0.68,0.85,3,199,3,0,0,0,PRODUCT_MNG,LOW
4496,0.89,0.78,4,223,3,0,0,0,PRODUCT_MNG,LOW
4497,0.86,0.88,4,220,2,0,0,0,PRODUCT_MNG,LOW
4498,0.43,0.41,4,190,3,0,0,0,IT,MEDIUM
4499,0.85,0.58,4,143,6,1,0,0,RANDD,MEDIUM
4500,0.94,0.8,5,111,4,0,0,1,RANDD,MEDIUM
4501,0.58,0.71,4,145,3,1,0,1,RANDD,MEDIUM
4502,0.43,0.6,3,138,3,0,0,1,RANDD,MEDIUM
4503,0.72,0.49,3,203,3,0,0,1,RANDD,MEDIUM
4504,0.95,0.96,5,175,3,1,0,1,MARKETING,MEDIUM
4505,0.35,0.67,3,119,3,0,0,1,SALES,MEDIUM
4506,0.77,0.79,3,157,3,0,0,1,ACCOUNTING,MEDIUM
4507,0.74,0.7,5,135,2,0,0,1,SUPPORT,MEDIUM
4508,0.5,0.6,4,200,2,0,0,1,TECHNICAL,MEDIUM
4509,0.87,0.56,4,121,2,0,0,1,MANAGEMENT,MEDIUM
4510,0.55,0.48,3,162,3,0,0,1,MARKETING,HIGH
4511,0.8,0.65,3,135,3,0,0,1,MARKETING,LOW
4512,0.49,0.52,4,183,2,0,0,1,MARKETING,MEDIUM
4513,0.54,0.92,4,228,3,0,0,1,SALES,MEDIUM
4514,0.21,0.87,4,148,5,0,0,0,SALES,MEDIUM
4515,0.77,0.77,3,219,2,0,0,0,SALES,MEDIUM
4516,0.53,0.73,4,147,3,0,0,0,SALES,LOW
4517,0.89,0.49,5,165,6,0,0,0,SALES,LOW
4518,0.25,0.59,4,218,3,1,0,0,SALES,LOW
4519,0.53,0.59,3,231,2,0,0,0,SALES,LOW
4520,0.44,0.45,2,124,3,0,0,0,SALES,LOW
4521,0.7,0.44,2,131,2,0,0,0,SALES,LOW
4522,0.54,0.76,3,199,4,0,0,0,SALES,LOW
4523,0.9,0.56,3,220,3,0,0,0,SALES,LOW
4524,0.69,0.8,5,215,3,0,0,0,SALES,LOW
4525,0.78,0.59,4,180,3,0,0,0,SALES,LOW
4526,0.91,0.49,6,272,6,0,0,0,SALES,LOW
4527,0.92,0.61,2,228,2,0,0,0,SALES,LOW
4528,0.96,0.88,3,168,2,0,0,0,SALES,LOW
4529,0.8,0.77,4,205,2,0,0,0,SALES,LOW
4530,0.52,0.67,3,244,3,0,0,0,SALES,LOW
4531,0.52,0.97,3,185,2,0,0,0,SALES,LOW
4532,0.93,0.96,5,135,3,1,0,0,ACCOUNTING,LOW
4533,0.89,0.9,4,160,2,0,0,0,ACCOUNTING,LOW
4534,0.83,0.61,4,262,4,0,0,0,ACCOUNTING,LOW
4535,0.7,0.84,6,225,6,0,0,0,HR,LOW
4536,0.89,0.74,4,174,2,0,0,0,HR,LOW
4537,0.21,0.37,6,266,3,0,0,1,HR,MEDIUM
4538,0.67,0.78,4,241,4,0,0,1,HR,MEDIUM
4539,0.73,0.97,3,245,2,0,0,1,TECHNICAL,MEDIUM
4540,0.85,0.51,3,261,4,0,0,1,TECHNICAL,MEDIUM
4541,0.54,0.85,4,157,3,0,0,1,TECHNICAL,MEDIUM
4542,0.74,0.94,3,286,6,0,0,1,TECHNICAL,MEDIUM
4543,0.71,0.65,4,263,2,1,0,1,TECHNICAL,MEDIUM
4544,0.76,0.52,2,229,3,0,0,1,TECHNICAL,MEDIUM
4545,0.85,0.5,4,159,2,0,0,1,TECHNICAL,MEDIUM
4546,0.82,0.89,4,196,3,0,0,1,TECHNICAL,MEDIUM
4547,0.71,0.79,4,133,3,0,0,1,TECHNICAL,MEDIUM
4548,0.79,0.65,5,228,3,0,0,1,TECHNICAL,MEDIUM
4549,0.86,0.56,4,247,3,0,0,1,TECHNICAL,HIGH
4550,0.9,0.78,5,215,3,0,0,1,SUPPORT,LOW
4551,0.65,0.8,6,233,3,1,0,1,SUPPORT,MEDIUM
4552,0.53,0.74,5,237,2,0,0,1,SUPPORT,MEDIUM
4553,0.51,0.91,4,269,5,0,0,1,SUPPORT,MEDIUM
4554,1,0.76,6,246,3,1,0,1,SUPPORT,MEDIUM
4555,0.92,0.82,4,168,3,0,0,1,SUPPORT,LOW
4556,1,0.59,3,168,3,0,0,1,SUPPORT,LOW
4557,0.23,0.67,4,163,5,0,0,1,SUPPORT,LOW
4558,0.52,0.77,3,142,2,0,0,1,SUPPORT,LOW
4559,0.8,0.83,4,183,2,1,0,1,SUPPORT,LOW
4560,0.59,0.72,4,264,3,0,0,0,SUPPORT,LOW
4561,0.75,0.55,2,184,2,0,0,0,TECHNICAL,LOW
4562,0.99,0.58,4,138,3,0,0,0,TECHNICAL,LOW
4563,0.57,0.76,3,195,3,0,0,0,TECHNICAL,MEDIUM
4564,0.87,0.95,4,251,3,0,0,0,MANAGEMENT,MEDIUM
4565,0.52,0.47,3,108,5,0,0,0,IT,MEDIUM
